,YEAR_op,TIMESTAMP,AREA,carbon_Pvar
694,2030,8001,Nice,22340.678975580704
695,2030,8001,Alpin,320.7226110439879
696,2030,3401,Marseille,9630.79973312715
697,2030,3401,Nice,12321.22295016876
698,2030,3401,Alpin,87.68522183025931
699,2030,7501,Marseille,9603.206542988155
700,2030,7501,Nice,9748.659916617022
701,2030,7501,Alpin,7.5937162511949055
702,2030,2901,Marseille,26135.484508916154
703,2030,2901,Nice,5686.71828469327
704,2030,2901,Alpin,2538.209011937197
705,2030,7001,Marseille,10415.281694780148
706,2030,7001,Nice,10561.048243001787
707,2030,7001,Alpin,209.4352312467938
708,2030,2401,Marseille,80924.74107491616
709,2030,2401,Nice,21934.484812388328
710,2030,2401,Alpin,10910.053759849188
711,2030,6501,Marseille,9675.77857391615
712,2030,6501,Nice,14622.989874925554
713,2030,6501,Alpin,220.2166335527922
714,2030,1901,Marseille,16528.030228916155
715,2030,1901,Nice,21528.29064919595
716,2030,1901,Alpin,1336.74926841939
717,2030,6001,Marseille,63814.47460391615
718,2030,6001,Nice,16924.756799682353
719,2030,6001,Alpin,8296.507982908326
720,2030,1401,Marseille,106084.67192522167
721,2030,1401,Nice,31006.15445701807
722,2030,1401,Alpin,9348.08013799505
723,2030,5501,Marseille,35578.05467546616
724,2030,5501,Nice,7853.087155052612
725,2030,5501,Alpin,3972.002034905463
726,2030,901,Marseille,9602.086474891144
727,2030,901,Nice,25048.64006352988
728,2030,901,Alpin,0.0
729,2030,5001,Marseille,9629.18970204015
730,2030,5001,Nice,10425.65018860433
731,2030,5001,Alpin,84.83580792352751
732,2030,401,Marseille,9691.93161289035
733,2030,401,Nice,25590.232281119715
734,2030,401,Alpin,106.8704499743863
735,2030,4501,Marseille,26195.365299000154
736,2030,4501,Nice,5957.514393488185
737,2030,4501,Alpin,2468.1505633957304
738,2030,8601,Marseille,9645.90312781818
739,2030,8601,Nice,9071.669644629741
740,2030,8601,Alpin,136.39085622486255
741,2030,4001,Marseille,25879.824584876184
742,2030,4001,Nice,6499.106611078023
743,2030,4001,Alpin,2463.8024538367968
744,2030,8101,Marseille,134582.54181811272
745,2030,8101,Nice,23694.659519555295
746,2030,8101,Alpin,11584.624117371653
747,2030,3501,Marseille,15270.357553916181
748,2030,3501,Nice,5415.922175898353
749,2030,3501,Alpin,920.0994681306638
750,2030,7601,Marseille,56421.71384708515
751,2030,7601,Nice,24507.047845940047
752,2030,7601,Alpin,7249.975172498254
753,2030,3001,Marseille,21011.82685391615
754,2030,3001,Nice,5415.922175898353
755,2030,3001,Alpin,1773.117764130664
756,2030,7101,Marseille,69894.58082891615
757,2030,7101,Nice,20986.698431606113
758,2030,7101,Alpin,9257.769708006323
759,2030,2501,Marseille,29805.536271416153
760,2030,2501,Nice,6363.7085566805645
761,2030,2501,Alpin,3093.1291214535304
762,2030,6601,Marseille,9692.49589391615
763,2030,6601,Nice,17737.145126067106
764,2030,6601,Alpin,267.1146203279234
765,2030,2001,Marseille,9769.641609855016
766,2030,2001,Nice,28027.397260273978
767,2030,2001,Alpin,237.190482856185
768,2030,6101,Marseille,9704.85217391615
769,2030,6101,Nice,20038.912050823907
770,2030,6101,Alpin,301.7783496834554
771,2030,1501,Marseille,9601.388869768147
772,2030,1501,Nice,25861.028389914634
773,2030,1501,Alpin,0.0
774,2030,5601,Marseille,84568.39666247618
775,2030,5601,Nice,22746.87313877308
776,2030,5601,Alpin,11310.963705092789
777,2030,1001,Marseille,65476.29831000015
778,2030,1001,Nice,24100.85368274767
779,2030,1001,Alpin,8494.285265233455
780,2030,5101,Marseille,44502.68502314816
781,2030,5101,Nice,14081.397657335718
782,2030,5101,Alpin,5188.565811235726
783,2030,501,Marseille,9889.232781710047
784,2030,501,Nice,24777.843954734963
785,2030,501,Alpin,373.1448512977861
786,2030,4601,Marseille,41202.76639145015
787,2030,4601,Nice,12321.222950168753
788,2030,4601,Alpin,4784.647369799261
789,2030,8701,Marseille,9601.959006782157
790,2030,8701,Nice,7311.494937462777
791,2030,8701,Alpin,6.39769537439647
