TIMESTAMP,Calendrier,HTA,sup36,inf36
785,HPH,21.4,43.7,14.7
786,HPH,21.4,43.7,14.7
787,P,28.5,43.7,14.7
788,P,28.5,43.7,14.7
789,HPH,21.4,43.7,14.7
790,HPH,21.4,43.7,14.7
791,HCH,13.4,29.4,14.7
792,HCH,13.4,29.4,14.7
793,HCH,13.4,29.4,14.7
794,HCH,13.4,29.4,14.7
795,HCH,13.4,29.4,14.7
796,HCH,13.4,29.4,14.7
797,HCH,13.4,29.4,14.7
798,HCH,13.4,29.4,14.7
799,P,28.5,43.7,14.7
800,P,28.5,43.7,14.7
801,HPH,21.4,43.7,14.7
802,HPH,21.4,43.7,14.7
803,HPH,21.4,43.7,14.7
804,HPH,21.4,43.7,14.7
805,HPH,21.4,43.7,14.7
806,HPH,21.4,43.7,14.7
807,HPH,21.4,43.7,14.7
808,HPH,21.4,43.7,14.7
809,HPH,21.4,43.7,14.7
810,HPH,21.4,43.7,14.7
811,P,28.5,43.7,14.7
812,P,28.5,43.7,14.7
813,HPH,21.4,43.7,14.7
814,HPH,21.4,43.7,14.7
815,HCH,13.4,29.4,14.7
816,HCH,13.4,29.4,14.7
817,HCH,13.4,29.4,14.7
818,HCH,13.4,29.4,14.7
819,HCH,13.4,29.4,14.7
820,HCH,13.4,29.4,14.7
821,HCH,13.4,29.4,14.7
822,HCH,13.4,29.4,14.7
823,P,28.5,43.7,14.7
824,P,28.5,43.7,14.7
825,HPH,21.4,43.7,14.7
826,HPH,21.4,43.7,14.7
827,HPH,21.4,43.7,14.7
828,HPH,21.4,43.7,14.7
829,HPH,21.4,43.7,14.7
830,HPH,21.4,43.7,14.7
831,HPH,21.4,43.7,14.7
832,HPH,21.4,43.7,14.7
833,HPH,21.4,43.7,14.7
834,HPH,21.4,43.7,14.7
835,P,28.5,43.7,14.7
836,P,28.5,43.7,14.7
837,HPH,21.4,43.7,14.7
838,HPH,21.4,43.7,14.7
839,HCH,13.4,29.4,14.7
840,HCH,13.4,29.4,14.7
841,HCH,13.4,29.4,14.7
842,HCH,13.4,29.4,14.7
843,HCH,13.4,29.4,14.7
844,HCH,13.4,29.4,14.7
845,HCH,13.4,29.4,14.7
846,HCH,13.4,29.4,14.7
847,P,28.5,43.7,14.7
848,P,28.5,43.7,14.7
849,HPH,21.4,43.7,14.7
850,HPH,21.4,43.7,14.7
851,HPH,21.4,43.7,14.7
852,HPH,21.4,43.7,14.7
853,HPH,21.4,43.7,14.7
854,HPH,21.4,43.7,14.7
855,HPH,21.4,43.7,14.7
856,HPH,21.4,43.7,14.7
857,HPH,21.4,43.7,14.7
858,HPH,21.4,43.7,14.7
859,P,28.5,43.7,14.7
860,P,28.5,43.7,14.7
861,HPH,21.4,43.7,14.7
862,HPH,21.4,43.7,14.7
863,HCH,13.4,29.4,14.7
864,HCH,13.4,29.4,14.7
865,HCH,13.4,29.4,14.7
866,HCH,13.4,29.4,14.7
867,HCH,13.4,29.4,14.7
868,HCH,13.4,29.4,14.7
869,HCH,13.4,29.4,14.7
870,HCH,13.4,29.4,14.7
871,P,28.5,43.7,14.7
872,P,28.5,43.7,14.7
873,HPH,21.4,43.7,14.7
874,HPH,21.4,43.7,14.7
875,HPH,21.4,43.7,14.7
876,HPH,21.4,43.7,14.7
877,HPH,21.4,43.7,14.7
878,HPH,21.4,43.7,14.7
879,HPH,21.4,43.7,14.7
880,HPH,21.4,43.7,14.7
881,HPH,21.4,43.7,14.7
882,HPH,21.4,43.7,14.7
883,P,28.5,43.7,14.7
884,P,28.5,43.7,14.7
885,HPH,21.4,43.7,14.7
886,HPH,21.4,43.7,14.7
887,HCH,13.4,29.4,14.7
888,HCH,13.4,29.4,14.7
889,HCH,13.4,29.4,14.7
890,HCH,13.4,29.4,14.7
891,HCH,13.4,29.4,14.7
892,HCH,13.4,29.4,14.7
893,HCH,13.4,29.4,14.7
894,HCH,13.4,29.4,14.7
895,P,28.5,43.7,14.7
896,P,28.5,43.7,14.7
897,HPH,21.4,43.7,14.7
898,HPH,21.4,43.7,14.7
899,HPH,21.4,43.7,14.7
900,HPH,21.4,43.7,14.7
901,HPH,21.4,43.7,14.7
902,HPH,21.4,43.7,14.7
903,HPH,21.4,43.7,14.7
904,HPH,21.4,43.7,14.7
905,HPH,21.4,43.7,14.7
906,HPH,21.4,43.7,14.7
907,P,28.5,43.7,14.7
908,P,28.5,43.7,14.7
909,HPH,21.4,43.7,14.7
910,HPH,21.4,43.7,14.7
911,HCH,13.4,29.4,14.7
912,HCH,13.4,29.4,14.7
913,HCH,13.4,29.4,14.7
914,HCH,13.4,29.4,14.7
915,HCH,13.4,29.4,14.7
916,HCH,13.4,29.4,14.7
917,HCH,13.4,29.4,14.7
918,HCH,13.4,29.4,14.7
919,P,28.5,43.7,14.7
920,P,28.5,43.7,14.7
921,HPH,21.4,43.7,14.7
922,HPH,21.4,43.7,14.7
923,HPH,21.4,43.7,14.7
924,HPH,21.4,43.7,14.7
925,HPH,21.4,43.7,14.7
926,HPH,21.4,43.7,14.7
927,HPH,21.4,43.7,14.7
928,HPH,21.4,43.7,14.7
929,HPH,21.4,43.7,14.7
930,HPH,21.4,43.7,14.7
931,P,28.5,43.7,14.7
932,P,28.5,43.7,14.7
933,HPH,21.4,43.7,14.7
934,HPH,21.4,43.7,14.7
935,HCH,13.4,29.4,14.7
936,HCH,13.4,29.4,14.7
937,HCH,13.4,29.4,14.7
938,HCH,13.4,29.4,14.7
939,HCH,13.4,29.4,14.7
940,HCH,13.4,29.4,14.7
941,HCH,13.4,29.4,14.7
942,HCH,13.4,29.4,14.7
943,P,28.5,43.7,14.7
944,P,28.5,43.7,14.7
945,HPH,21.4,43.7,14.7
946,HPH,21.4,43.7,14.7
947,HPH,21.4,43.7,14.7
948,HPH,21.4,43.7,14.7
949,HPH,21.4,43.7,14.7
950,HPH,21.4,43.7,14.7
951,HPH,21.4,43.7,14.7
952,HPH,21.4,43.7,14.7
953,HPH,21.4,43.7,14.7
954,HPH,21.4,43.7,14.7
955,P,28.5,43.7,14.7
956,P,28.5,43.7,14.7
957,HPH,21.4,43.7,14.7
958,HPH,21.4,43.7,14.7
959,HCH,13.4,29.4,14.7
960,HCH,13.4,29.4,14.7
961,HCH,13.4,29.4,14.7
962,HCH,13.4,29.4,14.7
963,HCH,13.4,29.4,14.7
964,HCH,13.4,29.4,14.7
965,HCH,13.4,29.4,14.7
966,HCH,13.4,29.4,14.7
967,P,28.5,43.7,14.7
968,P,28.5,43.7,14.7
969,HPH,21.4,43.7,14.7
970,HPH,21.4,43.7,14.7
971,HPH,21.4,43.7,14.7
972,HPH,21.4,43.7,14.7
973,HPH,21.4,43.7,14.7
974,HPH,21.4,43.7,14.7
975,HPH,21.4,43.7,14.7
976,HPH,21.4,43.7,14.7
977,HPH,21.4,43.7,14.7
978,HPH,21.4,43.7,14.7
979,P,28.5,43.7,14.7
980,P,28.5,43.7,14.7
981,HPH,21.4,43.7,14.7
982,HPH,21.4,43.7,14.7
983,HCH,13.4,29.4,14.7
984,HCH,13.4,29.4,14.7
985,HCH,13.4,29.4,14.7
986,HCH,13.4,29.4,14.7
987,HCH,13.4,29.4,14.7
988,HCH,13.4,29.4,14.7
989,HCH,13.4,29.4,14.7
990,HCH,13.4,29.4,14.7
991,P,28.5,43.7,14.7
992,P,28.5,43.7,14.7
993,HPH,21.4,43.7,14.7
994,HPH,21.4,43.7,14.7
995,HPH,21.4,43.7,14.7
996,HPH,21.4,43.7,14.7
997,HPH,21.4,43.7,14.7
998,HPH,21.4,43.7,14.7
999,HPH,21.4,43.7,14.7
1000,HPH,21.4,43.7,14.7
1001,HPH,21.4,43.7,14.7
1002,HPH,21.4,43.7,14.7
1003,P,28.5,43.7,14.7
1004,P,28.5,43.7,14.7
1005,HPH,21.4,43.7,14.7
1006,HPH,21.4,43.7,14.7
1007,HCH,13.4,29.4,14.7
1008,HCH,13.4,29.4,14.7
1009,HCH,13.4,29.4,14.7
1010,HCH,13.4,29.4,14.7
1011,HCH,13.4,29.4,14.7
1012,HCH,13.4,29.4,14.7
1013,HCH,13.4,29.4,14.7
1014,HCH,13.4,29.4,14.7
1015,P,28.5,43.7,14.7
1016,P,28.5,43.7,14.7
1017,HPH,21.4,43.7,14.7
1018,HPH,21.4,43.7,14.7
1019,HPH,21.4,43.7,14.7
1020,HPH,21.4,43.7,14.7
1021,HPH,21.4,43.7,14.7
1022,HPH,21.4,43.7,14.7
1023,HPH,21.4,43.7,14.7
1024,HPH,21.4,43.7,14.7
1025,HPH,21.4,43.7,14.7
1026,HPH,21.4,43.7,14.7
1027,P,28.5,43.7,14.7
1028,P,28.5,43.7,14.7
1029,HPH,21.4,43.7,14.7
1030,HPH,21.4,43.7,14.7
1031,HCH,13.4,29.4,14.7
1032,HCH,13.4,29.4,14.7
1033,HCH,13.4,29.4,14.7
1034,HCH,13.4,29.4,14.7
1035,HCH,13.4,29.4,14.7
1036,HCH,13.4,29.4,14.7
1037,HCH,13.4,29.4,14.7
1038,HCH,13.4,29.4,14.7
1039,P,28.5,43.7,14.7
1040,P,28.5,43.7,14.7
1041,HPH,21.4,43.7,14.7
1042,HPH,21.4,43.7,14.7
1043,HPH,21.4,43.7,14.7
1044,HPH,21.4,43.7,14.7
1045,HPH,21.4,43.7,14.7
1046,HPH,21.4,43.7,14.7
1047,HPH,21.4,43.7,14.7
1048,HPH,21.4,43.7,14.7
1049,HPH,21.4,43.7,14.7
1050,HPH,21.4,43.7,14.7
1051,P,28.5,43.7,14.7
1052,P,28.5,43.7,14.7
1053,HPH,21.4,43.7,14.7
1054,HPH,21.4,43.7,14.7
1055,HCH,13.4,29.4,14.7
1056,HCH,13.4,29.4,14.7
1057,HCH,13.4,29.4,14.7
1058,HCH,13.4,29.4,14.7
1059,HCH,13.4,29.4,14.7
1060,HCH,13.4,29.4,14.7
1061,HCH,13.4,29.4,14.7
1062,HCH,13.4,29.4,14.7
1063,P,28.5,43.7,14.7
1064,P,28.5,43.7,14.7
1065,HPH,21.4,43.7,14.7
1066,HPH,21.4,43.7,14.7
1067,HPH,21.4,43.7,14.7
1068,HPH,21.4,43.7,14.7
1069,HPH,21.4,43.7,14.7
1070,HPH,21.4,43.7,14.7
1071,HPH,21.4,43.7,14.7
1072,HPH,21.4,43.7,14.7
1073,HPH,21.4,43.7,14.7
1074,HPH,21.4,43.7,14.7
1075,P,28.5,43.7,14.7
1076,P,28.5,43.7,14.7
1077,HPH,21.4,43.7,14.7
1078,HPH,21.4,43.7,14.7
1079,HCH,13.4,29.4,14.7
1080,HCH,13.4,29.4,14.7
1081,HCH,13.4,29.4,14.7
1082,HCH,13.4,29.4,14.7
1083,HCH,13.4,29.4,14.7
1084,HCH,13.4,29.4,14.7
1085,HCH,13.4,29.4,14.7
1086,HCH,13.4,29.4,14.7
1087,P,28.5,43.7,14.7
1088,P,28.5,43.7,14.7
1089,HPH,21.4,43.7,14.7
1090,HPH,21.4,43.7,14.7
1091,HPH,21.4,43.7,14.7
1092,HPH,21.4,43.7,14.7
1093,HPH,21.4,43.7,14.7
1094,HPH,21.4,43.7,14.7
1095,HPH,21.4,43.7,14.7
1096,HPH,21.4,43.7,14.7
1097,HPH,21.4,43.7,14.7
1098,HPH,21.4,43.7,14.7
1099,P,28.5,43.7,14.7
1100,P,28.5,43.7,14.7
1101,HPH,21.4,43.7,14.7
1102,HPH,21.4,43.7,14.7
1103,HCH,13.4,29.4,14.7
1104,HCH,13.4,29.4,14.7
1105,HCH,13.4,29.4,14.7
1106,HCH,13.4,29.4,14.7
1107,HCH,13.4,29.4,14.7
1108,HCH,13.4,29.4,14.7
1109,HCH,13.4,29.4,14.7
1110,HCH,13.4,29.4,14.7
1111,P,28.5,43.7,14.7
1112,P,28.5,43.7,14.7
1113,HPH,21.4,43.7,14.7
1114,HPH,21.4,43.7,14.7
1115,HPH,21.4,43.7,14.7
1116,HPH,21.4,43.7,14.7
1117,HPH,21.4,43.7,14.7
1118,HPH,21.4,43.7,14.7
1119,HPH,21.4,43.7,14.7
1120,HPH,21.4,43.7,14.7
1121,HPH,21.4,43.7,14.7
1122,HPH,21.4,43.7,14.7
1123,P,28.5,43.7,14.7
1124,P,28.5,43.7,14.7
1125,HPH,21.4,43.7,14.7
1126,HPH,21.4,43.7,14.7
1127,HCH,13.4,29.4,14.7
1128,HCH,13.4,29.4,14.7
1129,HCH,13.4,29.4,14.7
1130,HCH,13.4,29.4,14.7
1131,HCH,13.4,29.4,14.7
1132,HCH,13.4,29.4,14.7
1133,HCH,13.4,29.4,14.7
1134,HCH,13.4,29.4,14.7
1135,P,28.5,43.7,14.7
1136,P,28.5,43.7,14.7
1137,HPH,21.4,43.7,14.7
1138,HPH,21.4,43.7,14.7
1139,HPH,21.4,43.7,14.7
1140,HPH,21.4,43.7,14.7
1141,HPH,21.4,43.7,14.7
1142,HPH,21.4,43.7,14.7
1143,HPH,21.4,43.7,14.7
1144,HPH,21.4,43.7,14.7
1145,HPH,21.4,43.7,14.7
1146,HPH,21.4,43.7,14.7
1147,P,28.5,43.7,14.7
1148,P,28.5,43.7,14.7
1149,HPH,21.4,43.7,14.7
1150,HPH,21.4,43.7,14.7
1151,HCH,13.4,29.4,14.7
1152,HCH,13.4,29.4,14.7
1153,HCH,13.4,29.4,14.7
1154,HCH,13.4,29.4,14.7
1155,HCH,13.4,29.4,14.7
1156,HCH,13.4,29.4,14.7
1157,HCH,13.4,29.4,14.7
1158,HCH,13.4,29.4,14.7
1159,P,28.5,43.7,14.7
1160,P,28.5,43.7,14.7
1161,HPH,21.4,43.7,14.7
1162,HPH,21.4,43.7,14.7
1163,HPH,21.4,43.7,14.7
1164,HPH,21.4,43.7,14.7
1165,HPH,21.4,43.7,14.7
1166,HPH,21.4,43.7,14.7
1167,HPH,21.4,43.7,14.7
1168,HPH,21.4,43.7,14.7
1169,HPH,21.4,43.7,14.7
1170,HPH,21.4,43.7,14.7
1171,P,28.5,43.7,14.7
1172,P,28.5,43.7,14.7
1173,HPH,21.4,43.7,14.7
1174,HPH,21.4,43.7,14.7
1175,HCH,13.4,29.4,14.7
1176,HCH,13.4,29.4,14.7
1177,HCH,13.4,29.4,14.7
1178,HCH,13.4,29.4,14.7
1179,HCH,13.4,29.4,14.7
1180,HCH,13.4,29.4,14.7
1181,HCH,13.4,29.4,14.7
1182,HCH,13.4,29.4,14.7
1183,P,28.5,43.7,14.7
1184,P,28.5,43.7,14.7
1185,HPH,21.4,43.7,14.7
1186,HPH,21.4,43.7,14.7
1187,HPH,21.4,43.7,14.7
1188,HPH,21.4,43.7,14.7
1189,HPH,21.4,43.7,14.7
1190,HPH,21.4,43.7,14.7
1191,HPH,21.4,43.7,14.7
1192,HPH,21.4,43.7,14.7
1193,HPH,21.4,43.7,14.7
1194,HPH,21.4,43.7,14.7
1195,P,28.5,43.7,14.7
1196,P,28.5,43.7,14.7
1197,HPH,21.4,43.7,14.7
1198,HPH,21.4,43.7,14.7
1199,HCH,13.4,29.4,14.7
1200,HCH,13.4,29.4,14.7
1201,HCH,13.4,29.4,14.7
1202,HCH,13.4,29.4,14.7
1203,HCH,13.4,29.4,14.7
1204,HCH,13.4,29.4,14.7
1205,HCH,13.4,29.4,14.7
1206,HCH,13.4,29.4,14.7
1207,P,28.5,43.7,14.7
1208,P,28.5,43.7,14.7
1209,HPH,21.4,43.7,14.7
1210,HPH,21.4,43.7,14.7
1211,HPH,21.4,43.7,14.7
1212,HPH,21.4,43.7,14.7
1213,HPH,21.4,43.7,14.7
1214,HPH,21.4,43.7,14.7
1215,HPH,21.4,43.7,14.7
1216,HPH,21.4,43.7,14.7
1217,HPH,21.4,43.7,14.7
1218,HPH,21.4,43.7,14.7
1219,P,28.5,43.7,14.7
1220,P,28.5,43.7,14.7
1221,HPH,21.4,43.7,14.7
1222,HPH,21.4,43.7,14.7
1223,HCH,13.4,29.4,14.7
1224,HCH,13.4,29.4,14.7
1225,HCH,13.4,29.4,14.7
1226,HCH,13.4,29.4,14.7
1227,HCH,13.4,29.4,14.7
1228,HCH,13.4,29.4,14.7
1229,HCH,13.4,29.4,14.7
1230,HCH,13.4,29.4,14.7
1231,P,28.5,43.7,14.7
1232,P,28.5,43.7,14.7
1233,HPH,21.4,43.7,14.7
1234,HPH,21.4,43.7,14.7
1235,HPH,21.4,43.7,14.7
1236,HPH,21.4,43.7,14.7
1237,HPH,21.4,43.7,14.7
1238,HPH,21.4,43.7,14.7
1239,HPH,21.4,43.7,14.7
1240,HPH,21.4,43.7,14.7
1241,HPH,21.4,43.7,14.7
1242,HPH,21.4,43.7,14.7
1243,P,28.5,43.7,14.7
1244,P,28.5,43.7,14.7
1245,HPH,21.4,43.7,14.7
1246,HPH,21.4,43.7,14.7
1247,HCH,13.4,29.4,14.7
1248,HCH,13.4,29.4,14.7
1249,HCH,13.4,29.4,14.7
1250,HCH,13.4,29.4,14.7
1251,HCH,13.4,29.4,14.7
1252,HCH,13.4,29.4,14.7
1253,HCH,13.4,29.4,14.7
1254,HCH,13.4,29.4,14.7
1255,P,28.5,43.7,14.7
1256,P,28.5,43.7,14.7
1257,HPH,21.4,43.7,14.7
1258,HPH,21.4,43.7,14.7
1259,HPH,21.4,43.7,14.7
1260,HPH,21.4,43.7,14.7
1261,HPH,21.4,43.7,14.7
1262,HPH,21.4,43.7,14.7
1263,HPH,21.4,43.7,14.7
1264,HPH,21.4,43.7,14.7
1265,HPH,21.4,43.7,14.7
1266,HPH,21.4,43.7,14.7
1267,P,28.5,43.7,14.7
1268,P,28.5,43.7,14.7
1269,HPH,21.4,43.7,14.7
1270,HPH,21.4,43.7,14.7
1271,HCH,13.4,29.4,14.7
1272,HCH,13.4,29.4,14.7
1273,HCH,13.4,29.4,14.7
1274,HCH,13.4,29.4,14.7
1275,HCH,13.4,29.4,14.7
1276,HCH,13.4,29.4,14.7
1277,HCH,13.4,29.4,14.7
1278,HCH,13.4,29.4,14.7
1279,P,28.5,43.7,14.7
1280,P,28.5,43.7,14.7
1281,HPH,21.4,43.7,14.7
1282,HPH,21.4,43.7,14.7
1283,HPH,21.4,43.7,14.7
1284,HPH,21.4,43.7,14.7
1285,HPH,21.4,43.7,14.7
1286,HPH,21.4,43.7,14.7
1287,HPH,21.4,43.7,14.7
1288,HPH,21.4,43.7,14.7
1289,HPH,21.4,43.7,14.7
1290,HPH,21.4,43.7,14.7
1291,P,28.5,43.7,14.7
1292,P,28.5,43.7,14.7
1293,HPH,21.4,43.7,14.7
1294,HPH,21.4,43.7,14.7
1295,HCH,13.4,29.4,14.7
1296,HCH,13.4,29.4,14.7
1297,HCH,13.4,29.4,14.7
1298,HCH,13.4,29.4,14.7
1299,HCH,13.4,29.4,14.7
1300,HCH,13.4,29.4,14.7
1301,HCH,13.4,29.4,14.7
1302,HCH,13.4,29.4,14.7
1303,P,28.5,43.7,14.7
1304,P,28.5,43.7,14.7
1305,HPH,21.4,43.7,14.7
1306,HPH,21.4,43.7,14.7
1307,HPH,21.4,43.7,14.7
1308,HPH,21.4,43.7,14.7
1309,HPH,21.4,43.7,14.7
1310,HPH,21.4,43.7,14.7
1311,HPH,21.4,43.7,14.7
1312,HPH,21.4,43.7,14.7
1313,HPH,21.4,43.7,14.7
1314,HPH,21.4,43.7,14.7
1315,P,28.5,43.7,14.7
1316,P,28.5,43.7,14.7
1317,HPH,21.4,43.7,14.7
1318,HPH,21.4,43.7,14.7
1319,HCH,13.4,29.4,14.7
1320,HCH,13.4,29.4,14.7
1321,HCH,13.4,29.4,14.7
1322,HCH,13.4,29.4,14.7
1323,HCH,13.4,29.4,14.7
1324,HCH,13.4,29.4,14.7
1325,HCH,13.4,29.4,14.7
1326,HCH,13.4,29.4,14.7
1327,P,28.5,43.7,14.7
1328,P,28.5,43.7,14.7
1329,HPH,21.4,43.7,14.7
1330,HPH,21.4,43.7,14.7
1331,HPH,21.4,43.7,14.7
1332,HPH,21.4,43.7,14.7
1333,HPH,21.4,43.7,14.7
1334,HPH,21.4,43.7,14.7
1335,HPH,21.4,43.7,14.7
1336,HPH,21.4,43.7,14.7
1337,HPH,21.4,43.7,14.7
1338,HPH,21.4,43.7,14.7
1339,P,28.5,43.7,14.7
1340,P,28.5,43.7,14.7
1341,HPH,21.4,43.7,14.7
1342,HPH,21.4,43.7,14.7
1343,HCH,13.4,29.4,14.7
1344,HCH,13.4,29.4,14.7
1345,HCH,13.4,29.4,14.7
1346,HCH,13.4,29.4,14.7
1347,HCH,13.4,29.4,14.7
1348,HCH,13.4,29.4,14.7
1349,HCH,13.4,29.4,14.7
1350,HCH,13.4,29.4,14.7
1351,P,28.5,43.7,14.7
1352,P,28.5,43.7,14.7
1353,HPH,21.4,43.7,14.7
1354,HPH,21.4,43.7,14.7
1355,HPH,21.4,43.7,14.7
1356,HPH,21.4,43.7,14.7
1357,HPH,21.4,43.7,14.7
1358,HPH,21.4,43.7,14.7
1359,HPH,21.4,43.7,14.7
1360,HPH,21.4,43.7,14.7
1361,HPH,21.4,43.7,14.7
1362,HPH,21.4,43.7,14.7
1363,P,28.5,43.7,14.7
1364,P,28.5,43.7,14.7
1365,HPH,21.4,43.7,14.7
1366,HPH,21.4,43.7,14.7
1367,HCH,13.4,29.4,14.7
1368,HCH,13.4,29.4,14.7
1369,HCH,13.4,29.4,14.7
1370,HCH,13.4,29.4,14.7
1371,HCH,13.4,29.4,14.7
1372,HCH,13.4,29.4,14.7
1373,HCH,13.4,29.4,14.7
1374,HCH,13.4,29.4,14.7
1375,P,28.5,43.7,14.7
1376,P,28.5,43.7,14.7
1377,HPH,21.4,43.7,14.7
1378,HPH,21.4,43.7,14.7
1379,HPH,21.4,43.7,14.7
1380,HPH,21.4,43.7,14.7
1381,HPH,21.4,43.7,14.7
1382,HPH,21.4,43.7,14.7
1383,HPH,21.4,43.7,14.7
1384,HPH,21.4,43.7,14.7
1385,HPH,21.4,43.7,14.7
1386,HPH,21.4,43.7,14.7
1387,P,28.5,43.7,14.7
1388,P,28.5,43.7,14.7
1389,HPH,21.4,43.7,14.7
1390,HPH,21.4,43.7,14.7
1391,HCH,13.4,29.4,14.7
1392,HCH,13.4,29.4,14.7
1393,HCH,13.4,29.4,14.7
1394,HCH,13.4,29.4,14.7
1395,HCH,13.4,29.4,14.7
1396,HCH,13.4,29.4,14.7
1397,HCH,13.4,29.4,14.7
1398,HCH,13.4,29.4,14.7
1399,P,28.5,43.7,14.7
1400,P,28.5,43.7,14.7
1401,HPH,21.4,43.7,14.7
1402,HPH,21.4,43.7,14.7
1403,HPH,21.4,43.7,14.7
1404,HPH,21.4,43.7,14.7
1405,HPH,21.4,43.7,14.7
1406,HPH,21.4,43.7,14.7
1407,HPH,21.4,43.7,14.7
1408,HPH,21.4,43.7,14.7
1409,HPH,21.4,43.7,14.7
1410,HPH,21.4,43.7,14.7
1411,P,28.5,43.7,14.7
1412,P,28.5,43.7,14.7
1413,HPH,21.4,43.7,14.7
1414,HPH,21.4,43.7,14.7
1415,HCH,13.4,29.4,14.7
1416,HCH,13.4,29.4,14.7
1417,HCH,13.4,29.4,14.7
1418,HCH,13.4,29.4,14.7
1419,HCH,13.4,29.4,14.7
1420,HCH,13.4,29.4,14.7
1421,HCH,13.4,29.4,14.7
1422,HCH,13.4,29.4,14.7
1423,HPH,21.4,43.7,14.7
1424,HPH,21.4,43.7,14.7
1425,HPH,21.4,43.7,14.7
1426,HPH,21.4,43.7,14.7
1427,HPH,21.4,43.7,14.7
1428,HPH,21.4,43.7,14.7
1429,HPH,21.4,43.7,14.7
1430,HPH,21.4,43.7,14.7
1431,HPH,21.4,43.7,14.7
1432,HPH,21.4,43.7,14.7
1433,HPH,21.4,43.7,14.7
1434,HPH,21.4,43.7,14.7
1435,HPH,21.4,43.7,14.7
1436,HPH,21.4,43.7,14.7
1437,HPH,21.4,43.7,14.7
1438,HPH,21.4,43.7,14.7
1439,HCH,13.4,29.4,14.7
1440,HCH,13.4,29.4,14.7
1441,HCH,13.4,29.4,14.7
1442,HCH,13.4,29.4,14.7
1443,HCH,13.4,29.4,14.7
1444,HCH,13.4,29.4,14.7
1445,HCH,13.4,29.4,14.7
1446,HCH,13.4,29.4,14.7
1447,HPH,21.4,43.7,14.7
1448,HPH,21.4,43.7,14.7
1449,HPH,21.4,43.7,14.7
1450,HPH,21.4,43.7,14.7
1451,HPH,21.4,43.7,14.7
1452,HPH,21.4,43.7,14.7
1453,HPH,21.4,43.7,14.7
1454,HPH,21.4,43.7,14.7
1455,HPH,21.4,43.7,14.7
1456,HPH,21.4,43.7,14.7
1457,HPH,21.4,43.7,14.7
1458,HPH,21.4,43.7,14.7
1459,HPH,21.4,43.7,14.7
1460,HPH,21.4,43.7,14.7
1461,HPH,21.4,43.7,14.7
1462,HPH,21.4,43.7,14.7
1463,HCH,13.4,29.4,14.7
1464,HCH,13.4,29.4,14.7
1465,HCH,13.4,29.4,14.7
1466,HCH,13.4,29.4,14.7
1467,HCH,13.4,29.4,14.7
1468,HCH,13.4,29.4,14.7
1469,HCH,13.4,29.4,14.7
1470,HCH,13.4,29.4,14.7
1471,HPH,21.4,43.7,14.7
1472,HPH,21.4,43.7,14.7
1473,HPH,21.4,43.7,14.7
1474,HPH,21.4,43.7,14.7
1475,HPH,21.4,43.7,14.7
1476,HPH,21.4,43.7,14.7
1477,HPH,21.4,43.7,14.7
1478,HPH,21.4,43.7,14.7
1479,HPH,21.4,43.7,14.7
1480,HPH,21.4,43.7,14.7
1481,HPH,21.4,43.7,14.7
1482,HPH,21.4,43.7,14.7
1483,HPH,21.4,43.7,14.7
1484,HPH,21.4,43.7,14.7
1485,HPH,21.4,43.7,14.7
1486,HPH,21.4,43.7,14.7
1487,HCH,13.4,29.4,14.7
1488,HCH,13.4,29.4,14.7
1489,HCH,13.4,29.4,14.7
1490,HCH,13.4,29.4,14.7
1491,HCH,13.4,29.4,14.7
1492,HCH,13.4,29.4,14.7
1493,HCH,13.4,29.4,14.7
1494,HCH,13.4,29.4,14.7
1495,HPH,21.4,43.7,14.7
1496,HPH,21.4,43.7,14.7
1497,HPH,21.4,43.7,14.7
1498,HPH,21.4,43.7,14.7
1499,HPH,21.4,43.7,14.7
1500,HPH,21.4,43.7,14.7
1501,HPH,21.4,43.7,14.7
1502,HPH,21.4,43.7,14.7
1503,HPH,21.4,43.7,14.7
1504,HPH,21.4,43.7,14.7
1505,HPH,21.4,43.7,14.7
1506,HPH,21.4,43.7,14.7
1507,HPH,21.4,43.7,14.7
1508,HPH,21.4,43.7,14.7
1509,HPH,21.4,43.7,14.7
1510,HPH,21.4,43.7,14.7
1511,HCH,13.4,29.4,14.7
1512,HCH,13.4,29.4,14.7
1513,HCH,13.4,29.4,14.7
1514,HCH,13.4,29.4,14.7
1515,HCH,13.4,29.4,14.7
1516,HCH,13.4,29.4,14.7
1517,HCH,13.4,29.4,14.7
1518,HCH,13.4,29.4,14.7
1519,HPH,21.4,43.7,14.7
1520,HPH,21.4,43.7,14.7
1521,HPH,21.4,43.7,14.7
1522,HPH,21.4,43.7,14.7
1523,HPH,21.4,43.7,14.7
1524,HPH,21.4,43.7,14.7
1525,HPH,21.4,43.7,14.7
1526,HPH,21.4,43.7,14.7
1527,HPH,21.4,43.7,14.7
1528,HPH,21.4,43.7,14.7
1529,HPH,21.4,43.7,14.7
1530,HPH,21.4,43.7,14.7
1531,HPH,21.4,43.7,14.7
1532,HPH,21.4,43.7,14.7
1533,HPH,21.4,43.7,14.7
1534,HPH,21.4,43.7,14.7
1535,HCH,13.4,29.4,14.7
1536,HCH,13.4,29.4,14.7
1537,HCH,13.4,29.4,14.7
1538,HCH,13.4,29.4,14.7
1539,HCH,13.4,29.4,14.7
1540,HCH,13.4,29.4,14.7
1541,HCH,13.4,29.4,14.7
